Open,High,Low,Close,Volume,MA3,MA5,RSI,Volatility,Trend
1730412840000,0.13620000,0.13620000,0.13620000,0.13620000,0.13633333333333333,0.13678,25.0,0.0008757853618324551,0
1730412900000,0.13620000,0.13620000,0.13620000,0.13620000,0.13596666666666665,0.1365,50.0,0.0007648529270389224,0
1730412960000,0.13570000,0.13580000,0.13570000,0.13580000,0.13616666666666666,0.13628,50.0,0.0006220932405998352,0
1730413020000,0.13590000,0.13590000,0.13590000,0.13590000,0.13606666666666667,0.13598000000000002,50.0,0.0002683281572999695,1
1730413080000,0.13590000,0.13590000,0.13590000,0.13590000,0.13596666666666668,0.13604,50.0,0.000181659021245844,0
1730413140000,0.13590000,0.13590000,0.13590000,0.13590000,0.13586666666666666,0.136,25.0,0.0001870828693386913,0
1730413200000,0.13570000,0.13650000,0.13570000,0.13650000,0.1359,0.13594,25.0,0.00015165750888102621,0
1730413260000,0.13620000,0.13660000,0.13620000,0.13660000,0.1361,0.13599999999999998,50.0,0.00028284271247462465,1
1730413320000,0.13660000,0.13690000,0.13660000,0.13690000,0.13633333333333333,0.13616,50.0,0.0003577708763999723,1
1730413380000,0.13670000,0.13680000,0.13670000,0.13680000,0.1366666666666667,0.13635999999999998,75.0,0.00044497190922574223,1
1730413440000,0.13730000,0.13830000,0.13730000,0.13830000,0.13676666666666668,0.13654,75.0,0.0003911521443121609,1
1730413500000,0.13860000,0.13890000,0.13860000,0.13890000,0.13733333333333334,0.13702,75.0,0.0007328028384224513,1
1730413560000,0.13900000,0.13970000,0.13900000,0.13920000,0.138,0.1375,75.0,0.0010319883720275147,1
1730413620000,0.13890000,0.13940000,0.13890000,0.13940000,0.1388,0.13802,75.0,0.0011166915420114875,1
1730413680000,0.13940000,0.13940000,0.13940000,0.13940000,0.13916666666666666,0.13852,100.0,0.001047377677822088,1
1730413740000,0.13880000,0.13900000,0.13880000,0.13900000,0.1393333333333333,0.13904,75.0,0.00046151923036856854,1
1730413800000,0.13910000,0.13990000,0.13910000,0.13990000,0.13926666666666668,0.13918,50.0,0.0002280350850198244,1
1730413860000,0.13990000,0.13990000,0.13990000,0.13990000,0.13943333333333333,0.13938,50.0,0.00033466401061362655,1
1730413920000,0.13890000,0.13910000,0.13890000,0.13910000,0.13960000000000003,0.13952,25.0,0.000383405790253611,1
1730413980000,0.13870000,0.13870000,0.13870000,0.13870000,0.13963333333333333,0.13946,25.0,0.0004277849927241435,0
1730414040000,0.13870000,0.13870000,0.13870000,0.13870000,0.13923333333333335,0.13932000000000003,25.0,0.0005495452665613625,0
1730414100000,0.13810000,0.13810000,0.13810000,0.13810000,0.13883333333333334,0.13926,0.0,0.0006066300355241268,0
1730414160000,0.13770000,0.13770000,0.13750000,0.13760000,0.13849999999999998,0.1389,0.0,0.0006633249580710801,0
1730414220000,0.13740000,0.13770000,0.13740000,0.13770000,0.13813333333333333,0.13843999999999998,0.0,0.0005899152481501031,0
1730414280000,0.13780000,0.13800000,0.13750000,0.13770000,0.1378,0.13815999999999998,25.0,0.0005272570530585599,0
1730414340000,0.13770000,0.13770000,0.13770000,0.13770000,0.13766666666666666,0.13796,25.0,0.0004560701700396543,0
1730414400000,0.13750000,0.13770000,0.13750000,0.13770000,0.1377,0.13775999999999997,25.0,0.00019493588689618201,0
1730414460000,0.13820000,0.13980000,0.13820000,0.13980000,0.1377,0.13767999999999997,25.0,4.472135954999087e-05,1
1730414520000,0.13920000,0.13920000,0.13920000,0.13920000,0.1384,0.13812,25.0,0.00093914855054992,1
1730414580000,0.13910000,0.13920000,0.13910000,0.13920000,0.1389,0.13842,25.0,0.0010084641788383033,1
1730414640000,0.13880000,0.13880000,0.13880000,0.13880000,0.1394,0.13872,25.0,0.0009628083921528783,1
1730414700000,0.13890000,0.13930000,0.13890000,0.13930000,0.13906666666666667,0.13894,25.0,0.0007797435475847217,1
1730414760000,0.13910000,0.13910000,0.13910000,0.13910000,0.1391,0.13926,25.0,0.00035777087639996804,0
1730414820000,0.13900000,0.13910000,0.13900000,0.13910000,0.13906666666666667,0.13912,25.0,0.0001923538406167103,0
1730414880000,0.13930000,0.13930000,0.13930000,0.13930000,0.13916666666666666,0.1391,25.0,0.000187082869338695,0
1730414940000,0.13910000,0.13910000,0.13910000,0.13910000,0.13916666666666666,0.13912,50.0,0.00020493901531919243,1
1730415000000,0.13910000,0.13910000,0.13910000,0.13910000,0.13916666666666666,0.13918,25.0,0.00010954451150103636,0
1730415060000,0.13910000,0.13910000,0.13910000,0.13910000,0.13916666666666666,0.13913999999999999,25.0,8.944271909999415e-05,0
1730415120000,0.13910000,0.13910000,0.13910000,0.13910000,0.1391,0.13913999999999999,25.0,8.944271909999415e-05,0
1730415180000,0.13910000,0.13910000,0.13910000,0.13910000,0.1391,0.13913999999999999,0.0,8.944271909999415e-05,0
1730415240000,0.13810000,0.13810000,0.13790000,0.13790000,0.1391,0.1391,0.0,0.0,0
1730415300000,0.13790000,0.13790000,0.13790000,0.13790000,0.13870000000000002,0.13886,0.0,0.0005366563145999525,0
1730415360000,0.13830000,0.13860000,0.13830000,0.13860000,0.1383,0.13862000000000002,0.0,0.000657267069006203,0
1730415420000,0.13930000,0.13950000,0.13930000,0.13950000,0.13813333333333333,0.13852000000000003,25.0,0.0006016643582596563,0
1730415480000,0.13920000,0.13920000,0.13920000,0.13920000,0.13866666666666666,0.1386,50.0,0.0007141428428542919,1
1730415540000,0.13920000,0.13920000,0.13920000,0.13920000,0.1391,0.13862000000000002,50.0,0.0007328028384224549,1
1730415600000,0.13920000,0.13920000,0.13920000,0.13920000,0.1393,0.13887999999999998,50.0,0.0006379655163094659,1
1730415660000,0.13860000,0.13890000,0.13860000,0.13870000,0.1392,0.13913999999999999,25.0,0.0003286335345031015,1
1730415720000,0.13860000,0.13880000,0.13860000,0.13880000,0.13903333333333331,0.13916,0.0,0.00028809720581776546,0
1730415780000,0.13880000,0.13880000,0.13880000,0.13880000,0.1389,0.13902,25.0,0.0002489979919597712,0
1730415840000,0.13830000,0.13830000,0.13820000,0.13820000,0.13876666666666668,0.13894,25.0,0.00024083189157584128,0
1730415900000,0.13830000,0.13830000,0.13830000,0.13830000,0.1386,0.13874,25.0,0.00035777087639996804,0
1730415960000,0.13850000,0.13870000,0.13850000,0.13870000,0.13843333333333332,0.13856,50.0,0.0002880972058177621,0
1730416020000,0.13870000,0.13870000,0.13870000,0.13870000,0.1384,0.13856000000000002,50.0,0.0002880972058177621,0
1730416080000,0.13870000,0.13870000,0.13870000,0.13870000,0.13856666666666667,0.13854000000000002,50.0,0.00027018512172212645,0
1730416140000,0.13860000,0.13870000,0.13860000,0.13870000,0.1387,0.13851999999999998,50.0,0.0002489979919597712,1
1730416200000,0.13870000,0.13870000,0.13870000,0.13870000,0.1387,0.13862000000000002,25.0,0.0001788854381999759,1
1730416260000,0.13850000,0.13860000,0.13850000,0.13860000,0.1387,0.1387,0.0,0.0,0
1730416320000,0.13890000,0.14020000,0.13890000,0.13990000,0.13866666666666666,0.13868,0.0,4.472135954999087e-05,0
1730416380000,0.13990000,0.13990000,0.13990000,0.13990000,0.13906666666666667,0.13892,25.0,0.0005495452665613648,1
1730416440000,0.13990000,0.14010000,0.13950000,0.13950000,0.13946666666666666,0.13916,25.0,0.0006767569726275466,1
1730416500000,0.13960000,0.13970000,0.13960000,0.13970000,0.13976666666666668,0.13932000000000003,25.0,0.0006340346993658958,1
1730416560000,0.13930000,0.13930000,0.13930000,0.13930000,0.1397,0.13952,50.0,0.0005403702434442493,1
1730416620000,0.13860000,0.13900000,0.13860000,0.13900000,0.13949999999999999,0.13965999999999998,25.0,0.0002607680962080996,0
1730416680000,0.13830000,0.13850000,0.13830000,0.13850000,0.13933333333333334,0.13948,25.0,0.00034928498393145215,0
1730416740000,0.13830000,0.13850000,0.13830000,0.13850000,0.13893333333333333,0.1392,25.0,0.00046904157598233714,0
1730416800000,0.13880000,0.13920000,0.13880000,0.13920000,0.1386666666666667,0.139,0.0,0.0005196152422706553,0
1730416860000,0.13920000,0.13920000,0.13920000,0.13920000,0.13873333333333335,0.1389,25.0,0.0003807886552931899,0
1730416920000,0.13920000,0.13920000,0.13920000,0.13920000,0.13896666666666666,0.13888,25.0,0.0003563705936240996,1
1730416980000,0.13920000,0.13920000,0.13920000,0.13920000,0.1392,0.13892,25.0,0.00038340579025360444,1
1730417040000,0.13900000,0.13900000,0.13900000,0.13900000,0.1392,0.13906000000000002,25.0,0.0003130495168499609,1
1730417100000,0.13900000,0.13900000,0.13900000,0.13900000,0.13913333333333333,0.13916,0.0,8.944271909998174e-05,0
1730417160000,0.13890000,0.13890000,0.13870000,0.13890000,0.13906666666666667,0.13912,0.0,0.00010954451150102115,0
1730417220000,0.13910000,0.13910000,0.13910000,0.13910000,0.13896666666666668,0.13906000000000002,0.0,0.00013416407864998088,0
1730417280000,0.13900000,0.13970000,0.13900000,0.13970000,0.139,0.13904,25.0,0.00011401754250990976,0
1730417340000,0.13940000,0.13960000,0.13940000,0.13960000,0.13923333333333335,0.13913999999999999,50.0,0.00032093613071761833,1
1730417400000,0.13960000,0.13960000,0.13960000,0.13960000,0.13946666666666666,0.13926,50.0,0.00036469165057620575,1
1730417460000,0.13940000,0.13960000,0.13940000,0.13950000,0.13963333333333333,0.13938,50.0,0.0003563705936241089,1
1730417520000,0.13950000,0.13950000,0.13950000,0.13950000,0.13956666666666667,0.1395,25.0,0.00023452078799116933,1
1730417580000,0.13950000,0.13950000,0.13950000,0.13950000,0.13953333333333334,0.13957999999999998,0.0,8.366600265339834e-05,0
1730417640000,0.13930000,0.13930000,0.13930000,0.13930000,0.1395,0.13954,0.0,5.4772255750510576e-05,0
1730417700000,0.13930000,0.13930000,0.13920000,0.13920000,0.13943333333333333,0.13948,0.0,0.00010954451150103256,0
1730417760000,0.13940000,0.13940000,0.13940000,0.13940000,0.13933333333333334,0.13940000000000002,0.0,0.00014142135623731845,0
1730417820000,0.13890000,0.13920000,0.13880000,0.13920000,0.13929999999999998,0.13938,25.0,0.00013038404810406095,0
1730417880000,0.13940000,0.13950000,0.13940000,0.13950000,0.13926666666666665,0.13932,25.0,0.00013038404810406095,0
1730417940000,0.13950000,0.14020000,0.13950000,0.14010000,0.13936666666666667,0.13931999999999997,50.0,0.00013038404810406095,1
1730418000000,0.13990000,0.14110000,0.13990000,0.14110000,0.1396,0.13948,75.0,0.00037013511046643993,1
1730418060000,0.14120000,0.14130000,0.14120000,0.14130000,0.14023333333333335,0.13986,75.0,0.0007700649323271408,1
1730418120000,0.14130000,0.14130000,0.14130000,0.14130000,0.14083333333333334,0.14024,100.0,0.0009370165420098016,1
1730418180000,0.14030000,0.14120000,0.14030000,0.14120000,0.14123333333333332,0.14066,75.0,0.000817312669668101,1
1730418240000,0.14080000,0.14080000,0.14080000,0.14080000,0.14126666666666668,0.141,50.0,0.0005099019513592794,1
1730418300000,0.14080000,0.14090000,0.14080000,0.14090000,0.1411,0.14114,25.0,0.00020736441353327644,0
1730418360000,0.14010000,0.14020000,0.13970000,0.13970000,0.14096666666666668,0.1411,25.0,0.00023452078799117228,0
1730418420000,0.13980000,0.13980000,0.13980000,0.13980000,0.14046666666666666,0.14078,25.0,0.0006379655163094676,0
1730418480000,0.13980000,0.13980000,0.13980000,0.13980000,0.14013333333333333,0.14048,50.0,0.0006833739825307948,0
